HRU,sol_pfas_ugha,kf,nf
13622,14800000.0,216.4,0.48
13623,12800000.0,216.4,0.48
13624,12800000.0,216.4,0.48
13625,12800000.0,216.4,0.48
13626,13156000.0,216.4,0.48
13627,13156000.0,216.4,0.48
13628,43400.0,216.4,0.48
13629,43400.0,216.4,0.48
13630,43400.0,216.4,0.48
13631,22500.0,216.4,0.48
13632,22500.0,216.4,0.48
13633,22500.0,216.4,0.48
13634,5680.0,216.4,0.48
13635,5680.0,216.4,0.48
13636,5680.0,216.4,0.48
13637,5760000.0,450.2,0.43
13638,6136000.0,450.2,0.43
13639,6136000.0,450.2,0.43
13640,10296000.0,450.2,0.43
13641,10296000.0,450.2,0.43
13642,22500.0,216.4,0.48
13643,11200000.0,450.2,0.43
13644,11200000.0,450.2,0.43
13645,8580000.0,216.4,0.48
13646,8580000.0,216.4,0.48
13647,5760000.0,450.2,0.43
13648,5760000.0,450.2,0.43
13649,10800000.0,216.4,0.48
13650,10800000.0,216.4,0.48
13651,13920000.0,450.2,0.43
13652,13920000.0,450.2,0.43
13653,8580000.0,216.4,0.48
13654,8580000.0,216.4,0.48
13655,14400.0,450.2,0.43
13656,28000.0,450.2,0.43
13657,28000.0,450.2,0.43
13658,8580.0,450.2,0.43
13659,8580.0,450.2,0.43
13660,21600000.0,450.2,0.43
13661,8580.0,450.2,0.43
13662,8580.0,450.2,0.43
13663,27000.0,216.4,0.48
13664,27000.0,216.4,0.48
13665,32000.0,216.4,0.48
13666,32000.0,216.4,0.48
13667,5680.0,216.4,0.48
13668,5680.0,216.4,0.48
13669,5680.0,216.4,0.48
13670,34730.0,216.4,0.48
13671,34730.0,216.4,0.48
13672,34730.0,216.4,0.48
13673,32000.0,216.4,0.48
13674,32000.0,216.4,0.48
13675,32000.0,216.4,0.48
13676,43400.0,216.4,0.48
13677,43400.0,216.4,0.48
13678,43400.0,216.4,0.48
13679,36960.0,216.4,0.48
13680,36960.0,216.4,0.48
13681,36960.0,216.4,0.48
13682,12800000.0,216.4,0.48
13683,12800000.0,216.4,0.48
13684,12800000.0,216.4,0.48
13685,17360000.0,216.4,0.48
13686,17360000.0,216.4,0.48
13687,17360000.0,216.4,0.48
13688,5600000.0,216.4,0.48
13689,5600000.0,216.4,0.48
13690,13156000.0,216.4,0.48
13691,10800000.0,216.4,0.48
13692,10800000.0,216.4,0.48
13693,13340000.0,216.4,0.48
13694,13340000.0,216.4,0.48
13695,13340000.0,216.4,0.48
13696,13892000.0,216.4,0.48
13697,13892000.0,216.4,0.48
13698,13892000.0,216.4,0.48
13699,13020000.0,216.4,0.48
13700,13020000.0,216.4,0.48
13701,13440000.0,216.4,0.48
13702,13440000.0,216.4,0.48
13703,13440000.0,216.4,0.48
13704,14784000.0,216.4,0.48
13705,32000.0,216.4,0.48
13706,32000.0,216.4,0.48
13707,43400.0,216.4,0.48
13708,43400.0,216.4,0.48
13709,12800000.0,216.4,0.48
13710,12800000.0,216.4,0.48
13711,22500.0,216.4,0.48
13712,13156000.0,216.4,0.48
13713,13156000.0,216.4,0.48
13714,14800000.0,216.4,0.48
13715,14800000.0,216.4,0.48
13716,14800000.0,216.4,0.48
13717,14800000.0,216.4,0.48
13718,14800000.0,216.4,0.48
13719,14800000.0,216.4,0.48
13720,13156000.0,216.4,0.48
13721,13156000.0,216.4,0.48
13722,13156000.0,216.4,0.48
13723,10800000.0,216.4,0.48
13724,10800000.0,216.4,0.48
13725,13340000.0,216.4,0.48
13726,13340000.0,216.4,0.48
13727,13340000.0,216.4,0.48
13728,5680.0,216.4,0.48
13729,34730.0,216.4,0.48
13730,34730.0,216.4,0.48
13731,22500.0,216.4,0.48
13732,37000.0,216.4,0.48
13733,37000.0,216.4,0.48
13734,37000.0,216.4,0.48
13735,300.0,450.2,0.43
13736,300.0,450.2,0.43
13737,300.0,450.2,0.43
13738,34040.0,216.4,0.48
13739,34040.0,216.4,0.48
13740,34040.0,216.4,0.48
13741,32000.0,450.2,0.43
13742,32000.0,450.2,0.43
13743,32000.0,450.2,0.43
13744,36800.0,216.4,0.48
13745,36800.0,216.4,0.48
13746,36800.0,216.4,0.48
13747,38180.0,450.2,0.43
13748,38180.0,450.2,0.43
13749,38180.0,450.2,0.43
13750,22500.0,216.4,0.48
13751,11600000.0,450.2,0.43
13752,8904000.0,450.2,0.43
13753,8904000.0,450.2,0.43
13754,8904000.0,450.2,0.43
13755,12800000.0,216.4,0.48
13756,12800000.0,216.4,0.48
13757,2272000.0,216.4,0.48
13758,2272000.0,216.4,0.48
13759,2272000.0,216.4,0.48
13760,43400.0,216.4,0.48
13761,43400.0,216.4,0.48
13762,22500.0,216.4,0.48
13763,14720000.0,450.2,0.43
13764,14720000.0,450.2,0.43
13765,14720000.0,450.2,0.43
13766,2272000.0,216.4,0.48
13767,2272000.0,216.4,0.48
13768,8904000.0,450.2,0.43
13769,8904000.0,450.2,0.43
13770,8904000.0,450.2,0.43
13771,13892000.0,216.4,0.48
13772,13892000.0,216.4,0.48
13773,15272000.0,450.2,0.43
13774,36800.0,216.4,0.48
13775,36800.0,216.4,0.48
13776,36800.0,216.4,0.48
13777,38180.0,450.2,0.43
13778,38180.0,450.2,0.43
13779,38180.0,450.2,0.43
13780,36340.0,450.2,0.43
13781,36340.0,450.2,0.43
13782,36340.0,450.2,0.43
13783,26600.0,450.2,0.43
13784,26600.0,450.2,0.43
13785,34800.0,450.2,0.43
13786,34800.0,450.2,0.43
13787,34800.0,450.2,0.43
13788,5680.0,216.4,0.48
13789,5680.0,216.4,0.48
13790,5680.0,216.4,0.48
13791,8580000.0,216.4,0.48
13792,8580000.0,216.4,0.48
13793,10800000.0,216.4,0.48
13794,22500.0,216.4,0.48
13795,32000.0,216.4,0.48
13796,32000.0,216.4,0.48
13797,32000.0,216.4,0.48
13798,43400.0,216.4,0.48
13799,43400.0,216.4,0.48
13800,43400.0,216.4,0.48
13801,5680.0,216.4,0.48
13802,5680.0,216.4,0.48
13803,5680.0,216.4,0.48
13804,36960.0,216.4,0.48
13805,36960.0,216.4,0.48
13806,36340.0,450.2,0.43
13807,36340.0,450.2,0.43
13808,36340.0,450.2,0.43
13809,22500.0,216.4,0.48
13810,13892000.0,216.4,0.48
13811,13892000.0,216.4,0.48
13812,13892000.0,216.4,0.48
13813,14720000.0,450.2,0.43
13814,8904000.0,450.2,0.43
13815,8904000.0,450.2,0.43
13816,8904000.0,450.2,0.43
13817,14784000.0,216.4,0.48
13818,14784000.0,216.4,0.48
13819,22500.0,216.4,0.48
13820,3432000.0,450.2,0.43
13821,3432000.0,450.2,0.43
13822,8580000.0,216.4,0.48
13823,8580000.0,216.4,0.48
13824,10800000.0,216.4,0.48
13825,13920000.0,450.2,0.43
13826,10296000.0,450.2,0.43
13827,10296000.0,450.2,0.43
13828,27000.0,216.4,0.48
13829,27000.0,216.4,0.48
13830,25740.0,450.2,0.43
13831,25740.0,450.2,0.43
13832,27000.0,216.4,0.48
13833,27000.0,216.4,0.48
13834,22500.0,216.4,0.48
13835,13020000.0,216.4,0.48
13836,13020000.0,216.4,0.48
13837,13440000.0,216.4,0.48
13838,13440000.0,216.4,0.48
13839,13440000.0,216.4,0.48
13840,16128000.0,216.4,0.48
13841,16128000.0,216.4,0.48
13842,16128000.0,216.4,0.48
13843,2272000.0,216.4,0.48
13844,2272000.0,216.4,0.48
13845,2272000.0,216.4,0.48
13846,14784000.0,216.4,0.48
13847,14784000.0,216.4,0.48
13848,14784000.0,216.4,0.48
13849,12800000.0,450.2,0.43
13850,12800000.0,450.2,0.43
13851,5680.0,216.4,0.48
13852,5680.0,216.4,0.48
13853,5500.0,366.7,0.33
13854,5500.0,366.7,0.33
13855,5500.0,366.7,0.33
13856,34040.0,216.4,0.48
13857,34040.0,216.4,0.48
13858,34040.0,216.4,0.48
13859,34040.0,216.4,0.48
13860,34040.0,216.4,0.48
13861,34040.0,216.4,0.48
13862,22500.0,216.4,0.48
13863,5680.0,216.4,0.48
13864,5680.0,216.4,0.48
13865,27000.0,216.4,0.48
13866,27000.0,216.4,0.48
13867,25740.0,450.2,0.43
13868,25740.0,450.2,0.43
13869,27000.0,216.4,0.48
13870,27000.0,216.4,0.48
13871,33350.0,216.4,0.48
13872,33350.0,216.4,0.48
13873,21450.0,216.4,0.48
13874,21450.0,216.4,0.48
13875,34800.0,450.2,0.43
13876,34800.0,450.2,0.43
13877,22500.0,216.4,0.48
13878,13920000.0,450.2,0.43
13879,13920000.0,450.2,0.43
13880,13920000.0,450.2,0.43
13881,36340.0,450.2,0.43
13882,36340.0,450.2,0.43
13883,36340.0,450.2,0.43
13884,26600.0,450.2,0.43
13885,38180.0,450.2,0.43
13886,38180.0,450.2,0.43
13887,38180.0,450.2,0.43
13888,5680.0,216.4,0.48
13889,5680.0,216.4,0.48
13890,5680.0,216.4,0.48
13891,14784000.0,216.4,0.48
13892,14784000.0,216.4,0.48
13893,2272000.0,216.4,0.48
13894,2272000.0,216.4,0.48
13895,2272000.0,216.4,0.48
13896,22500.0,216.4,0.48
13897,22500.0,216.4,0.48
13898,25740.0,450.2,0.43
13899,8580.0,450.2,0.43
13900,8580.0,450.2,0.43
13901,34800.0,450.2,0.43
13902,21450.0,216.4,0.48
13903,21450.0,216.4,0.48
13904,14784000.0,216.4,0.48
13905,14784000.0,216.4,0.48
13906,14784000.0,216.4,0.48
13907,12800000.0,450.2,0.43
13908,12800000.0,450.2,0.43
13909,12800000.0,450.2,0.43
13910,2272000.0,216.4,0.48
13911,2272000.0,216.4,0.48
13912,2272000.0,216.4,0.48
13913,13892000.0,216.4,0.48
13914,13892000.0,216.4,0.48
13915,15000000.0,450.2,0.43
13916,15000000.0,450.2,0.43
13917,13020000.0,216.4,0.48
13918,13020000.0,216.4,0.48
13919,13020000.0,216.4,0.48
13920,14720000.0,216.4,0.48
13921,14720000.0,216.4,0.48
13922,14720000.0,216.4,0.48
13923,13020000.0,216.4,0.48
13924,13020000.0,216.4,0.48
13925,22500.0,216.4,0.48
13926,34040.0,216.4,0.48
13927,34040.0,216.4,0.48
13928,34040.0,216.4,0.48
13929,34040.0,216.4,0.48
13930,34040.0,216.4,0.48
13931,5680.0,216.4,0.48
13932,5680.0,216.4,0.48
13933,5680.0,216.4,0.48
13934,32000.0,450.2,0.43
13935,32000.0,450.2,0.43
13936,32000.0,450.2,0.43
13937,33350.0,450.2,0.43
13938,33350.0,450.2,0.43
13939,33350.0,450.2,0.43
13940,34730.0,216.4,0.48
13941,34730.0,216.4,0.48
13942,34730.0,216.4,0.48
13943,36800.0,216.4,0.48
13944,36960.0,216.4,0.48
13945,36960.0,216.4,0.48
13946,36960.0,216.4,0.48
13947,27180.0,216.4,0.48
13948,22500.0,216.4,0.48
13949,5500.0,366.7,0.33
13950,5500.0,366.7,0.33
13951,5500.0,366.7,0.33
13952,34040.0,216.4,0.48
13953,34040.0,216.4,0.48
13954,34040.0,216.4,0.48
13955,34800.0,450.2,0.43
13956,34800.0,450.2,0.43
13957,33350.0,450.2,0.43
13958,33350.0,450.2,0.43
13959,33350.0,450.2,0.43
13960,5680.0,216.4,0.48
13961,5680.0,216.4,0.48
13962,8580.0,450.2,0.43
13963,21450.0,216.4,0.48
13964,21450.0,216.4,0.48
13965,27000.0,216.4,0.48
13966,27000.0,216.4,0.48
13967,36800.0,216.4,0.48
13968,36800.0,216.4,0.48
13969,13616000.0,216.4,0.48
13970,13616000.0,216.4,0.48
13971,13616000.0,216.4,0.48
13972,2272000.0,216.4,0.48
13973,2272000.0,216.4,0.48
13974,8580000.0,216.4,0.48
13975,8580000.0,216.4,0.48
13976,12800000.0,450.2,0.43
13977,12800000.0,450.2,0.43
13978,25740.0,450.2,0.43
13979,25740.0,450.2,0.43
13980,22500.0,216.4,0.48
13981,36340.0,450.2,0.43
13982,36340.0,450.2,0.43
13983,36340.0,450.2,0.43
13984,38180.0,450.2,0.43
13985,36960.0,216.4,0.48
13986,36960.0,216.4,0.48
13987,36960.0,216.4,0.48
13988,29000.0,450.2,0.43
13989,29000.0,450.2,0.43
13990,22500.0,216.4,0.48
13991,15272000.0,450.2,0.43
13992,15272000.0,450.2,0.43
13993,5680.0,216.4,0.48
13994,5680.0,216.4,0.48
13995,36960.0,216.4,0.48
13996,36960.0,216.4,0.48
13997,22500.0,216.4,0.48
13998,15272000.0,450.2,0.43
13999,15272000.0,450.2,0.43
14000,15272000.0,450.2,0.43
14001,5680.0,216.4,0.48
14002,5680.0,216.4,0.48
14003,5680.0,216.4,0.48
14004,32000.0,450.2,0.43
14005,36960.0,216.4,0.48
14006,36960.0,216.4,0.48
14007,36960.0,216.4,0.48
14008,34730.0,216.4,0.48
14009,34730.0,216.4,0.48
14010,34730.0,216.4,0.48
14011,36340.0,450.2,0.43
14012,36340.0,450.2,0.43
14013,36340.0,450.2,0.43
14014,22500.0,216.4,0.48
14015,2272000.0,216.4,0.48
14016,2272000.0,216.4,0.48
14017,2272000.0,216.4,0.48
14018,14784000.0,216.4,0.48
14019,14784000.0,216.4,0.48
14020,14784000.0,216.4,0.48
14021,13892000.0,216.4,0.48
14022,13892000.0,216.4,0.48
14023,13892000.0,216.4,0.48
14024,8904000.0,450.2,0.43
14025,2272000.0,216.4,0.48
14026,2272000.0,216.4,0.48
14027,2272000.0,216.4,0.48
14028,13020000.0,216.4,0.48
14029,13020000.0,216.4,0.48
14030,13020000.0,216.4,0.48
14031,22500.0,216.4,0.48
14032,34730.0,216.4,0.48
14033,34730.0,216.4,0.48
14034,12800000.0,450.2,0.43
14035,12800000.0,450.2,0.43
14036,12800000.0,450.2,0.43
14037,5680.0,216.4,0.48
14038,5680.0,216.4,0.48
14039,31800.0,450.2,0.43
14040,31800.0,450.2,0.43
14041,31800.0,450.2,0.43
14042,4550.0,450.2,0.43
14043,4550.0,450.2,0.43
14044,4550.0,450.2,0.43
14045,43200.0,216.4,0.48
14046,43200.0,216.4,0.48
14047,43200.0,216.4,0.48
14048,20250.0,216.4,0.48
14049,20250.0,216.4,0.48
14050,20250.0,216.4,0.48
14051,29000.0,450.2,0.43
14052,29000.0,450.2,0.43
14053,6200.0,450.2,0.43
14054,6200.0,450.2,0.43
14055,2272000.0,216.4,0.48
14056,2272000.0,216.4,0.48
14057,2272000.0,216.4,0.48
14058,12720000.0,450.2,0.43
14059,12720000.0,450.2,0.43
14060,12720000.0,450.2,0.43
14061,10440000.0,450.2,0.43
14062,10440000.0,450.2,0.43
14063,10440000.0,450.2,0.43
14064,17280000.0,216.4,0.48
14065,17280000.0,216.4,0.48
14066,17280000.0,216.4,0.48
14067,11448000.0,450.2,0.43
14068,11448000.0,450.2,0.43
14069,11448000.0,450.2,0.43
14070,1820000.0,450.2,0.43
14071,1820000.0,450.2,0.43
14072,1820000.0,450.2,0.43
14073,35380000.0,450.2,0.43
14074,35380000.0,450.2,0.43
14075,8100000.0,216.4,0.48
14076,8100000.0,216.4,0.48
14077,37820000.0,450.2,0.43
14078,37820000.0,450.2,0.43
14079,37820000.0,450.2,0.43
14080,37820000.0,450.2,0.43
14081,37820000.0,450.2,0.43
14082,2480000.0,450.2,0.43
14083,2480000.0,450.2,0.43
14084,2480000.0,450.2,0.43
14085,35380000.0,450.2,0.43
14086,35380000.0,450.2,0.43
14087,35380000.0,450.2,0.43
14088,8520000.0,216.4,0.48
14089,8520000.0,216.4,0.48
14090,8520000.0,216.4,0.48
14091,69300000.0,216.4,0.48
14092,69300000.0,216.4,0.48
14093,69300000.0,216.4,0.48
14094,6825000.0,450.2,0.43
14095,6825000.0,450.2,0.43
14096,47700000.0,450.2,0.43
14097,47700000.0,450.2,0.43
14098,47700000.0,450.2,0.43
14099,132675000.0,450.2,0.43
14100,132675000.0,450.2,0.43
14101,132675000.0,450.2,0.43
14102,132675000.0,450.2,0.43
14103,132675000.0,450.2,0.43
14104,22500.0,216.4,0.48
14105,47700000.0,450.2,0.43
14106,47700000.0,450.2,0.43
14107,47700000.0,450.2,0.43
14108,35380000.0,450.2,0.43
14109,35380000.0,450.2,0.43
14110,35380000.0,450.2,0.43
14111,35380000.0,450.2,0.43
14112,35380000.0,450.2,0.43
14113,2480000.0,450.2,0.43
14114,2480000.0,450.2,0.43
14115,37820000.0,450.2,0.43
14116,37820000.0,450.2,0.43
14117,1820000.0,450.2,0.43
14118,1820000.0,450.2,0.43
14119,35380000.0,450.2,0.43
14120,35380000.0,450.2,0.43
14121,23760000.0,450.2,0.43
14122,23760000.0,450.2,0.43
14123,13020000.0,216.4,0.48
14124,13020000.0,216.4,0.48
14125,17760000.0,450.2,0.43
14126,17760000.0,450.2,0.43
14127,16800000.0,450.2,0.43
14128,16800000.0,450.2,0.43
14129,16800000.0,450.2,0.43
14130,14720000.0,450.2,0.43
14131,14720000.0,450.2,0.43
14132,160000.0,366.7,0.33
14133,14000000.0,450.2,0.43
14134,14000000.0,450.2,0.43
14135,11600000.0,450.2,0.43
14136,11600000.0,450.2,0.43
14137,11600000.0,450.2,0.43
14138,8580000.0,216.4,0.48
14139,8580000.0,216.4,0.48
14140,13616000.0,216.4,0.48
14141,13616000.0,216.4,0.48
14142,22500.0,216.4,0.48
14143,132675000.0,450.2,0.43
14144,132675000.0,450.2,0.43
14145,141825000.0,450.2,0.43
14146,141825000.0,450.2,0.43
14147,132675000.0,450.2,0.43
14148,132675000.0,450.2,0.43
14149,55200000.0,450.2,0.43
14150,55200000.0,450.2,0.43
14151,55200000.0,450.2,0.43
14152,8520000.0,216.4,0.48
14153,8520000.0,216.4,0.48
14154,63000000.0,450.2,0.43
14155,63000000.0,450.2,0.43
14156,14720000.0,450.2,0.43
14157,14720000.0,450.2,0.43
14158,14720000.0,450.2,0.43
14159,10440000.0,450.2,0.43
14160,10440000.0,450.2,0.43
14161,10440000.0,450.2,0.43
14162,14800000.0,216.4,0.48
14163,14800000.0,216.4,0.48
14164,14800000.0,216.4,0.48
14165,14800000.0,216.4,0.48
14166,14800000.0,216.4,0.48
14167,14800000.0,216.4,0.48
14168,16128000.0,216.4,0.48
14169,16128000.0,216.4,0.48
14170,16128000.0,216.4,0.48
14171,2480000.0,450.2,0.43
14172,2480000.0,450.2,0.43
14173,14800000.0,216.4,0.48
14174,14800000.0,216.4,0.48
14175,13340000.0,216.4,0.48
14176,13340000.0,216.4,0.48
14177,1680000.0,450.2,0.43
14178,1680000.0,450.2,0.43
14179,37820000.0,450.2,0.43
14180,37820000.0,450.2,0.43
14181,10440000.0,450.2,0.43
14182,10440000.0,450.2,0.43
14183,10440000.0,450.2,0.43
14184,37820000.0,450.2,0.43
14185,37820000.0,450.2,0.43
14186,37820000.0,450.2,0.43
14187,35380000.0,450.2,0.43
14188,35380000.0,450.2,0.43
14189,35380000.0,450.2,0.43
14190,35380000.0,450.2,0.43
14191,35380000.0,450.2,0.43
14192,14784000.0,216.4,0.48
14193,14784000.0,216.4,0.48
14194,14784000.0,216.4,0.48
14195,11600000.0,450.2,0.43
14196,11600000.0,450.2,0.43
14197,120000.0,450.2,0.43
14198,120000.0,450.2,0.43
14199,120000.0,450.2,0.43
14200,15272000.0,450.2,0.43
14201,15272000.0,450.2,0.43
14202,15272000.0,450.2,0.43
14203,14800000.0,450.2,0.43
14204,14800000.0,450.2,0.43
14205,22500.0,216.4,0.48
14206,26100.0,450.2,0.43
14207,26100.0,450.2,0.43
14208,26100.0,450.2,0.43
14209,26100.0,450.2,0.43
14210,37000.0,216.4,0.48
14211,37000.0,216.4,0.48
14212,37000.0,216.4,0.48
14213,33350.0,216.4,0.48
14214,33350.0,216.4,0.48
14215,59400.0,450.2,0.43
14216,59400.0,450.2,0.43
14217,5680.0,216.4,0.48
14218,5680.0,216.4,0.48
14219,132675000.0,450.2,0.43
14220,141825000.0,450.2,0.43
14221,9300000.0,450.2,0.43
14222,9300000.0,450.2,0.43
14223,9300000.0,450.2,0.43
14224,55200000.0,216.4,0.48
14225,55200000.0,216.4,0.48
14226,55200000.0,216.4,0.48
14227,53475000.0,450.2,0.43
14228,53475000.0,450.2,0.43
14229,53475000.0,450.2,0.43
14230,35380000.0,450.2,0.43
14231,35380000.0,450.2,0.43
14232,35380000.0,450.2,0.43
14233,12720000.0,450.2,0.43
14234,12720000.0,450.2,0.43
14235,12720000.0,450.2,0.43
14236,2272000.0,216.4,0.48
14237,2272000.0,216.4,0.48
14238,9300000.0,450.2,0.43
14239,9300000.0,450.2,0.43
14240,2480000.0,450.2,0.43
14241,2480000.0,450.2,0.43
14242,2480000.0,450.2,0.43
14243,8100000.0,216.4,0.48
14244,8100000.0,216.4,0.48
14245,8100000.0,216.4,0.48
14246,11448000.0,450.2,0.43
14247,11448000.0,450.2,0.43
14248,11448000.0,450.2,0.43
14249,16800000.0,450.2,0.43
14250,16800000.0,450.2,0.43
14251,28416000.0,216.4,0.48
14252,28416000.0,216.4,0.48
14253,15360000.0,450.2,0.43
14254,15360000.0,450.2,0.43
14255,29000.0,450.2,0.43
14256,31800.0,450.2,0.43
14257,31800.0,450.2,0.43
14258,31800.0,450.2,0.43
14259,43200.0,216.4,0.48
14260,43200.0,216.4,0.48
14261,43200.0,216.4,0.48
14262,28620.0,450.2,0.43
14263,28620.0,450.2,0.43
14264,28620.0,450.2,0.43
14265,38400.0,450.2,0.43
14266,38400.0,450.2,0.43
14267,22500.0,216.4,0.48
14268,53475000.0,450.2,0.43
14269,53475000.0,450.2,0.43
14270,57600000.0,450.2,0.43
14271,57600000.0,450.2,0.43
14272,57600000.0,450.2,0.43
14273,37820000.0,450.2,0.43
14274,37820000.0,450.2,0.43
14275,35380000.0,450.2,0.43
14276,35380000.0,450.2,0.43
14277,35380000.0,450.2,0.43
14278,35380000.0,450.2,0.43
14279,35380000.0,450.2,0.43
14280,59400.0,450.2,0.43
14281,59400.0,450.2,0.43
14282,59400.0,450.2,0.43
14283,22500.0,216.4,0.48
14284,12800000.0,216.4,0.48
14285,12800000.0,216.4,0.48
14286,12800000.0,216.4,0.48
14287,14800000.0,216.4,0.48
14288,14800000.0,216.4,0.48
14289,14800000.0,216.4,0.48
14290,17360000.0,216.4,0.48
14291,17360000.0,216.4,0.48
14292,17360000.0,216.4,0.48
14293,11600000.0,450.2,0.43
14294,11600000.0,450.2,0.43
14295,11600000.0,450.2,0.43
14296,11600000.0,450.2,0.43
14297,11600000.0,450.2,0.43
14298,11600000.0,450.2,0.43
14299,11600000.0,450.2,0.43
14300,11600000.0,450.2,0.43
14301,43400.0,216.4,0.48
14302,43400.0,216.4,0.48
14303,43400.0,216.4,0.48
14304,37000.0,216.4,0.48
14305,37000.0,216.4,0.48
14306,37000.0,216.4,0.48
14307,26100.0,450.2,0.43
14308,26100.0,450.2,0.43
14309,26100.0,450.2,0.43
14310,5680.0,216.4,0.48
14311,5680.0,216.4,0.48
14312,5680.0,216.4,0.48
14313,29000.0,450.2,0.43
14314,29000.0,450.2,0.43
14315,29000.0,450.2,0.43
14316,36960.0,216.4,0.48
14317,36960.0,216.4,0.48
14318,36960.0,216.4,0.48
14319,22500.0,216.4,0.48
14320,22500.0,216.4,0.48
14321,36340.0,450.2,0.43
14322,36340.0,450.2,0.43
14323,36340.0,450.2,0.43
14324,22500.0,216.4,0.48
14325,35380000.0,450.2,0.43
14326,35380000.0,450.2,0.43
14327,35380000.0,450.2,0.43
14328,13020000.0,216.4,0.48
14329,13020000.0,216.4,0.48
14330,13020000.0,216.4,0.48
14331,37820000.0,450.2,0.43
14332,37820000.0,450.2,0.43
14333,10640000.0,450.2,0.43
14334,10640000.0,450.2,0.43
14335,13616000.0,216.4,0.48
14336,13616000.0,216.4,0.48
14337,13892000.0,216.4,0.48
14338,13892000.0,216.4,0.48
14339,11600000.0,450.2,0.43
14340,11600000.0,450.2,0.43
14341,17760000.0,450.2,0.43
14342,17760000.0,450.2,0.43
14343,22500.0,216.4,0.48
14344,8520000.0,216.4,0.48
14345,8520000.0,216.4,0.48
14346,10440000.0,450.2,0.43
14347,10440000.0,450.2,0.43
14348,10440000.0,450.2,0.43
14349,12800000.0,450.2,0.43
14350,12800000.0,450.2,0.43
14351,15272000.0,450.2,0.43
14352,15272000.0,450.2,0.43
14353,15272000.0,450.2,0.43
14354,16128000.0,216.4,0.48
14355,16128000.0,216.4,0.48
14356,14720000.0,450.2,0.43
14357,14720000.0,450.2,0.43
14358,14720000.0,450.2,0.43
14359,12800000.0,450.2,0.43
14360,12800000.0,450.2,0.43
14361,11600000.0,450.2,0.43
14362,11600000.0,450.2,0.43
14363,11600000.0,450.2,0.43
14364,26100.0,450.2,0.43
14365,26100.0,450.2,0.43
14366,26100.0,450.2,0.43
14367,26100.0,450.2,0.43
14368,26100.0,450.2,0.43
14369,29000.0,450.2,0.43
14370,29000.0,450.2,0.43
14371,29000.0,450.2,0.43
14372,29000.0,450.2,0.43
14373,29000.0,450.2,0.43
14374,29000.0,450.2,0.43
14375,38180.0,450.2,0.43
14376,38180.0,450.2,0.43
14377,38180.0,450.2,0.43
14378,22500.0,216.4,0.48
14379,22500.0,216.4,0.48
14380,36340.0,450.2,0.43
14381,36340.0,450.2,0.43
14382,36340.0,450.2,0.43
14383,32000.0,450.2,0.43
14384,32000.0,450.2,0.43
14385,32000.0,450.2,0.43
14386,21450.0,216.4,0.48
14387,21450.0,216.4,0.48
14388,21450.0,216.4,0.48
14389,36800.0,450.2,0.43
14390,27180.0,216.4,0.48
14391,27180.0,216.4,0.48
14392,26640.0,450.2,0.43
14393,26640.0,450.2,0.43
14394,26640.0,450.2,0.43
14395,22500.0,216.4,0.48
14396,8520000.0,216.4,0.48
14397,8520000.0,216.4,0.48
14398,8520000.0,216.4,0.48
14399,33750000.0,216.4,0.48
14400,33750000.0,216.4,0.48
14401,40770000.0,216.4,0.48
14402,40770000.0,216.4,0.48
14403,40770000.0,216.4,0.48
14404,14800000.0,216.4,0.48
14405,14800000.0,216.4,0.48
14406,14800000.0,216.4,0.48
14407,11600000.0,450.2,0.43
14408,11600000.0,450.2,0.43
14409,11600000.0,450.2,0.43
14410,13616000.0,216.4,0.48
14411,13616000.0,216.4,0.48
14412,11520000.0,450.2,0.43
