reach,PFOS,PFOA,PFHxS,PFBS,PFHxA,tot,PFOS_f,PFOA_f,PFHxS_f,PFBS_f,PFHxA_f
448,0.9309407653870028,0.8236940905842531,0.8148905454638594,0.7037282530801107,0.3260287616813603,3.599282416196586,0.2586462127000141,0.22884953036129424,0.22640361361945197,0.19551904288292846,0.0905816004363113
449,0.911694932310833,0.819008621447428,0.8108945977153313,0.7189331427694592,0.4649448042775989,3.7254760985206503,0.24471903944649062,0.21983998817564504,0.21766200514273318,0.19297752119653658,0.1248014460385946
450,0.9129746738399824,0.8068289363999523,0.7984959946157094,0.7093929179091871,0.4806699280244684,3.7083624507892994,0.24619348457852658,0.21757013967936828,0.21532307189815145,0.19129546459467514,0.12961783924927864
451,0.9387948511254324,0.8525924461905373,0.8448543282422121,0.7493665917204101,0.4116021900975222,3.797210407376114,0.24723277101048055,0.2245312623536397,0.22249341953795218,0.197346607463405,0.1083959396345226
452,0.8497460764004074,0.757381373828938,0.7507537825300311,0.672311707316701,0.3796441170594556,3.409837057135533,0.2492043057078642,0.2221165883114613,0.22017292027458613,0.19716827990645483,0.11133790579963353
453,0.9312945247673736,0.7932751341728204,0.7838853752086148,0.6852705649072882,0.4394314045972454,3.6331570036533423,0.2563320340494245,0.21834320217241862,0.21575873941598842,0.18861573122719727,0.1209502931349712
454,0.9115862962286408,0.804979626336149,0.7968492572078333,0.7072753386335249,0.4610101147600339,3.681700633166182,0.2475992447665949,0.2186434223045137,0.21643510339474842,0.19210560800683124,0.12521662152731178
455,0.931524092760789,0.8350615169069665,0.8273293605477986,0.7401508314740536,0.3766870680975954,3.710752869787203,0.25103371888363135,0.22503829983020507,0.22295458349810363,0.19946109521340835,0.10151230257465163
456,0.8976134959154505,0.7898982253730782,0.7815566796588571,0.6887510452320454,0.4265585714402632,3.584378017619694,0.2504237810585435,0.22037246671254615,0.21804527195986753,0.1921535736036652,0.11900490666537769
457,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
458,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
459,0.9042341967087628,0.831260865230287,0.8254089077436556,0.7602815319121587,0.5609297775732038,3.882115279168068,0.23292306685507264,0.21412575502096504,0.21261834036019137,0.1958420802164036,0.1444907575473674
460,0.8769720334886753,0.7996525176129132,0.7937647472411973,0.724396544095192,0.5048624939046528,3.699648336342631,0.23704199798503695,0.2161428451882071,0.21455140464131003,0.19580145955475062,0.1364622926306952
461,0.9481918536766318,0.8803058989987267,0.8735755915237914,0.795358403600948,0.5631860905305381,4.060617838330636,0.23350925682443532,0.21679112244668414,0.21513366347297727,0.1958712775413331,0.13869467971457025
462,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
463,0.9312604975341844,0.84133744072069,0.8341018961813087,0.7561298196608985,0.5349196759971624,3.8977493300942445,0.23892262397276,0.21585211604676158,0.21399577693241262,0.19399139237171414,0.13723809067635154
464,0.9346144309728814,0.8166234199494659,0.8063417374468799,0.6881712090555874,0.4683894614510436,3.714140258875858,0.2516368165524683,0.219868761821243,0.2171005081243032,0.18528411990124277,0.12610979360074273
465,0.8828558623960429,0.7796246218872368,0.7717797034584805,0.6840697016520146,0.436709338445732,3.5550392278395067,0.24833927442555345,0.21930127121579915,0.21709456745643615,0.19242254664732414,0.12284234025488716
466,0.8668213894168955,0.758745987567027,0.7507934629039337,0.6659275561909089,0.4290536033828256,3.4713419994615906,0.24970786213266816,0.21857425390085722,0.21628334604322555,0.19183576734709376,0.12359877057615537
467,0.9257405998512084,0.8388533231923778,0.8315758109212197,0.7485101949693009,0.4743981491631578,3.8190780780972644,0.24239897193000817,0.2196481208392341,0.21774255302356274,0.19599237817683546,0.1242179760303596
468,0.934991067867612,0.8677247399310659,0.8621529344247195,0.8000347972773851,0.4647311057678844,3.9296346452686666,0.23793333280826856,0.22081562747209038,0.21939773344139343,0.20359012210986024,0.1182631841683875
469,0.920831406692842,0.8000521575398841,0.7905999517351076,0.68487244168894,0.3977598633727949,3.5941158210295683,0.2562052678728259,0.22260054972594112,0.21997063842773792,0.1905538039930922,0.11066973998040298
470,0.9326437384727916,0.830897111941771,0.8235789182640447,0.746036977578027,0.4969485613496869,3.8301053076063214,0.2435034192455822,0.21693845082840604,0.2150277478346286,0.19478236697472776,0.12974801511665535
471,0.9193666522901603,0.8154546162280054,0.8073550432775515,0.7174556846407787,0.4078229804446844,3.66745497688118,0.25068246456620275,0.222348909903039,0.22014041027550113,0.1956276734584227,0.1112005417968345
472,0.8985856191094819,0.8002725946953427,0.792837049464384,0.7119798605288612,0.4961175781639448,3.6997927019620147,0.24287458554987645,0.2163020091020113,0.2142922896852949,0.19243777094627368,0.13409334471654363
473,0.925641758727752,0.808659834439007,0.7997510230264105,0.7011039285369273,0.4533040847019259,3.688460629432023,0.2509561173953182,0.2192404679573686,0.21682514831385424,0.19008036115187937,0.12289790518157953
474,0.9256885704265692,0.821244210570603,0.8129320218059379,0.7232663421074995,0.4973679819757506,3.7804991268863604,0.24485882402225848,0.2172316889931368,0.21503298758211145,0.19131504011301959,0.13156145928947366
475,0.9247813270862596,0.7535762837287012,0.7397869066793491,0.5816163313075574,0.2667515131349964,3.2665123619368637,0.28310969762805815,0.23069751472848293,0.2264760774518226,0.17805422630107257,0.08166248389056373
476,0.9312972083311092,0.8104149717793135,0.8010327100579988,0.6974502726660472,0.4540389566641307,3.6942341194985993,0.2520947991399932,0.21937293240345776,0.2168332282542827,0.18879428052077782,0.12290475968148852
477,0.9299827278317424,0.8306699541568981,0.8230632479603757,0.7415354677427946,0.4695732112477612,3.794824608939572,0.24506606330130692,0.21889547996502032,0.21689098516475916,0.1954070462165601,0.12374042535235351
478,0.9102179145227745,0.808615542837248,0.800759586836338,0.7145832934960932,0.4819698503431687,3.716146188035622,0.24493598165036704,0.21759519187932896,0.215481185701046,0.19229149159867318,0.12969614917058497
479,0.9321416755530002,0.8142166713324326,0.8055633279146444,0.7105982843052512,0.4518674462546454,3.714387405359974,0.2509543496211223,0.21920617923631044,0.2168764967144224,0.1913096849509656,0.12165328947717918
480,0.9151307948474866,0.8348484997149691,0.8283394734019892,0.7560992710254248,0.5145175117143661,3.8489355507042355,0.23776204688073982,0.21690373577760164,0.21521261202994912,0.19644373387522227,0.13367787143648727
481,0.8819084995047506,0.7921347846534139,0.7855426173444082,0.7115533203014398,0.4963125620687724,3.667451783872785,0.2404690099493185,0.21599051094188595,0.21419303201169412,0.19401845265707843,0.13532899444002294
482,0.9382621171970016,0.8130471294268464,0.8021461873887445,0.694154186706582,0.4444488580106693,3.6920584787298436,0.2541298093197555,0.22021512771557022,0.21726258996436645,0.18801278222044512,0.12037969077986282
483,0.9277202664020692,0.8212006544096094,0.8124968943854413,0.7031802693555793,0.3337368544884306,3.5983349390411297,0.25781931980164263,0.22821684704771808,0.2257980171801217,0.19541823684233242,0.0927475791281852
484,0.9102953853069028,0.8172983885772463,0.8092133088302066,0.7176832747047321,0.4640795330425351,3.7185698904616227,0.2447971699125168,0.21978836290630727,0.21761411850988527,0.19299980794918958,0.12480054072210119
485,0.921388829887998,0.8150944995426692,0.8068464098443534,0.7178537759999748,0.487787664271207,3.7489711795462024,0.24577111579703537,0.21741818235085314,0.21521808816412905,0.19148020660080617,0.1301124070871763
486,0.938794887497302,0.8525925888048657,0.8448544795140112,0.7493668684651645,0.4116026929650728,3.7972115172464163,0.24723270832647162,0.2245312342840283,0.22249339434392776,0.19734662266287842,0.10839604038269386
487,0.8497462449967559,0.7573817031523457,0.7507541278652701,0.6723122859562475,0.3796453206342371,3.409839682604856,0.24920416327245476,0.22211651386899342,0.22017285202445397,0.19716829779007453,0.11133817304402335
488,0.9312945651225024,0.7932752359775217,0.7838854796223343,0.6852707001886922,0.4394315903250051,3.633157571236056,0.256332005111923,0.21834319608319033,0.21575873444862576,0.18861573899630027,0.12095032535996057
489,0.9101784092690745,0.8042404908941299,0.796124998270155,0.706616592011541,0.4590375057903291,3.676197996235229,0.2475868846566976,0.21876963420298565,0.21656205652836477,0.19221396473617106,0.12486745987578103
490,0.9307155659713636,0.8345457826403645,0.8268663178834074,0.7403691412273091,0.3812076443680831,3.713704452090528,0.250616487654919,0.22472057036487647,0.22265269855223555,0.19936135219660214,0.10264889123136675
491,0.8957138956896127,0.7875615906418998,0.7792077263088374,0.6862743093884717,0.4251534669804259,3.5739109890092475,0.2506256866620846,0.2203640753963562,0.21802661809572593,0.19202333563957039,0.11896028420626281
492,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
494,0.898387358728439,0.8264303057820762,0.8207244665099935,0.7567582076789225,0.559639052338723,3.8619393910381543,0.23262596011040385,0.2139935980610814,0.2125161436801754,0.19595289595559737,0.14491140219274198
495,0.8761223621830256,0.7984188399247664,0.7924998622286445,0.7230272692528986,0.5039898412792337,3.694058174868569,0.23717069973165683,0.21613596812215155,0.21453367129412923,0.1957270933554324,0.13643256749662996
496,0.9483042580330738,0.8808930374286739,0.8742377258897311,0.796894996446962,0.5629391282155192,4.06326914601396,0.23338455414979192,0.21679416395362933,0.2151562435255741,0.1961216369899372,0.13854340138106744
497,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
498,0.9366988855805484,0.8464946387995008,0.8392149900828274,0.7604139142699178,0.5371173416746066,3.9199397704074013,0.23895746884988409,0.215945827838963,0.21408874606142414,0.19398612193240092,0.13702183531732776
499,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
500,0.8794361229902655,0.7767411556239613,0.7690466207728471,0.6829327315030603,0.4388502407675477,3.547006871657682,0.24793753009541364,0.2189849593555915,0.21681565573438985,0.1925377525936097,0.12372410222099527
501,0.866821480745581,0.7587462163626802,0.750793699566448,0.6659278758043213,0.4290541648263407,3.4713434373053715,0.2497077850120329,0.21857422927639122,0.21628332463389197,0.19183577995994758,0.12359888111773629
502,0.924405600995268,0.8401964193863585,0.833172149854577,0.753390461924016,0.4981059772445304,3.84927060940475,0.24015084799096986,0.21827418870825666,0.2164493573974573,0.1957229143836474,0.1294026915196688
503,0.9349910814857796,0.8677247845560278,0.8621529812027536,0.8000348713202486,0.4647314267585883,3.929635145323398,0.23793330599623197,0.2208156107288216,0.2193977174264612,0.20359011504474114,0.11826325080374407
504,0.920831430740026,0.8000522317592722,0.790600028967185,0.68487255405543,0.3977600190657186,3.594116264587632,0.2562052429446594,0.22260054290454778,0.21997063276913603,0.19055381174042468,0.11066976964123204
505,0.9297106623306426,0.8263610837297921,0.8189176648756402,0.7403881032410313,0.4969252793377918,3.8123027935148976,0.24387114893186657,0.2167616604681857,0.21480918731552484,0.19421020400071692,0.13034779928370607
506,0.9194946042082616,0.8152180559195811,0.8071065783414566,0.717330059077299,0.4097392323156142,3.6688885298622127,0.2506193896936939,0.2221975536417284,0.2199866721957257,0.195516994653484,0.11167938981536793
507,0.8985858326668219,0.8002731543306585,0.7928376316458173,0.7119806802576065,0.4961187874948928,3.699796086395797,0.24287442109875593,0.2163019624982237,0.2142922510138039,0.19243781647198605,0.13409354891723052
508,0.9244017662456256,0.80780722332912,0.7987576220429169,0.6970441922308795,0.4381734111616943,3.6661842150102366,0.2521427489815987,0.22034005275069476,0.2178716548864653,0.19012797812423435,0.11951756525700682
509,0.9256886298534208,0.8212444088813563,0.8129322278678832,0.7232666286814257,0.4973683743062503,3.7805002695903362,0.24485876572989387,0.21723167578833377,0.21503297709220226,0.191315058088807,0.13156152330076312
510,0.9251199085552064,0.7555085266647444,0.7417504900926816,0.5841782082101425,0.2680579008388588,3.274615034361634,0.28251256982809064,0.23071674646849785,0.2265153254074891,0.17839599527888458,0.08185936301703782
511,0.9322759570900216,0.8120207621030985,0.8026955493940036,0.6994487817543059,0.455217042852599,3.7016580931940286,0.25185361090051245,0.2193667652871837,0.2168475664648396,0.1889555340187501,0.12297652332871416
512,0.92997736962339,0.8307117973652229,0.8231081857378393,0.7416053895477555,0.4697182469399184,3.7951209892141264,0.2450455129800657,0.21888941083199626,0.21688588798015743,0.19541021001844877,0.12376897818933177
513,0.9319471282106369,0.8132514265322992,0.8045651223119323,0.7093697873037658,0.4511967278375059,3.7103301921961402,0.2511763320069954,0.2191857286024823,0.21684461507069028,0.19118777859603125,0.12160554572380068
514,0.9151307993267188,0.8348485129776907,0.8283394873029066,0.7560992918992417,0.5145175608767862,3.8489356523833447,0.23776204176342877,0.21690373349337091,0.2152126099562046,0.1964437341089474,0.13367788067804817
515,0.8800438251075281,0.7892216528635504,0.7826402753992833,0.7089392852639248,0.495286891239655,3.6561319298739416,0.24070352000067755,0.21586246557868652,0.21406237258683047,0.19390418586135869,0.13546745597244678
516,0.9382621250902272,0.8130471521147317,0.8021462111433212,0.6941542201234391,0.4444488953655185,3.692058603837238,0.25412980284632286,0.22021512639851215,0.2172625890362718,0.18801278490054013,0.12037969681835305
517,0.9243497908213772,0.8214233614915045,0.8129650015989064,0.7072079441336697,0.3511337728389289,3.6170798708843868,0.25555139057390264,0.22709572108250517,0.22475727122943903,0.1955190289897456,0.09707658812440756
518,0.921247060689271,0.8287451586931388,0.8208084056911671,0.7322094019592046,0.4799288546671011,3.782938881699883,0.24352681592236136,0.21907442457033244,0.21697638565134117,0.19355570493123656,0.12686666892472834
519,0.9210405442845272,0.8157108109594826,0.8074717865384822,0.7185316631490245,0.4889774977425677,3.7517323026740845,0.2454974049262647,0.21742244519367138,0.21522638647830727,0.19151997135746704,0.13033379204428955
520,0.938794928110796,0.8525927480506524,0.8448546484268914,0.7493671774834085,0.4116032544768832,3.7972127565486313,0.24723263833235593,0.2245312029409678,0.22249336621179952,0.19734663963483692,0.1083961528800399
521,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
522,0.9312945909895683,0.7932753012329099,0.7838855465500674,0.6852707869021791,0.4394317093739246,3.63315793504865,0.2563319865633911,0.21834319218008,0.2157587312646156,0.18861574397618447,0.12095034601572871
523,0.9101329742042796,0.8042166379444469,0.7961016254285073,0.7065953335449664,0.4589738467724514,3.6760204178946516,0.24758648504067218,0.21877371355979622,0.21656615984860456,0.1922174670481431,0.12485617450278395
524,0.9304521752372626,0.8344407524186506,0.8268072197704411,0.7409841916324851,0.3874716973350646,3.7201560363939037,0.2501110615078359,0.22430262178666768,0.22225068295035777,0.19918094412801854,0.10415468962712017
525,0.8973485091982649,0.7907762911627568,0.782427210962633,0.6892429736477956,0.4292589844832831,3.589053969454733,0.2500236878116922,0.22033000837903127,0.21800374628568298,0.19204029237612963,0.11960226514746398
526,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
527,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
528,0.8979371941561711,0.8258506482158253,0.8201468924276911,0.7562188631448977,0.5592934072791039,3.8594470052236893,0.23265954758306823,0.21398160075732403,0.21250373209364906,0.19593969346421122,0.14491542610174743
529,0.874782889742806,0.7960754426116627,0.7901161948306471,0.7204214876424936,0.5018053081598651,3.6832013229874745,0.23750612932373258,0.21613682576709098,0.21451887245462256,0.19559655431980402,0.1362416181347499
530,0.9483042857846802,0.8808931737682905,0.8742378710679655,0.7968952258390234,0.5629395149891471,4.063270071449106,0.23338450782487152,0.21679414813156456,0.21515623025180336,0.1961216487770458,0.13854346501471482
