reach,row,col,Channel,d,gwf_q_m3d,gain_m3d,c_PFOS,load_PFOS,c_PFOA,load_PFOA,c_PFHxS,load_PFHxS,c_PFBS,load_PFBS,c_PFHxA,load_PFHxA
351,51,42,286,53.40979093967213,98.78404439167043,98.78404439167043,0.9999773272970766,0.0360553587119881,0.9997023211702999,0.03604544304262415,0.9996637483930797,0.03604405225577206,0.9990849762684101,0.03602318394606361,0.9950143206949285,0.0358764116714446
352,73,15,152,36.525754738867896,188.79535612996688,188.79535612996688,0.9999633103916531,0.06890777669533685,0.9993493957251491,0.0688654716484318,0.999249422945971,0.06885858249372818,0.9975821994562647,0.06874369361457032,0.9852790457851641,0.06789587954278746
353,116,102,355,48.28426118191168,709.6965039049651,709.6965039049651,0.9998963195499534,0.25901236662199595,0.9991417694055367,0.2588169085381735,0.9990487540500781,0.2587928139126824,0.9977620977264637,0.25845951945715473,0.9901013601139356,0.25647508793130996
354,113,22,249,97.91204276544504,-0.0,-0.0,0.9998948947330405,-0.0,0.9990990220315311,-0.0,0.9990011449309119,-0.0,0.9976420152837099,-0.0,0.9893519860203356,-0.0
355,127,89,274,90.96513655041404,-0.0,-0.0,0.999881702393723,-0.0,0.9985350442214151,-0.0,0.998348168479518,-0.0,0.9954887699017223,-0.0,0.9767356738087136,-0.0
356,39,27,242,114.18522221099693,940.3320023894316,940.3320023894316,0.9999470851121678,0.34320301936185504,0.9994243988627708,0.34302362237011136,0.9993562113381522,0.343000218967391,0.9983780328260469,0.34266448738336247,0.9921436422500257,0.3405247124878424
357,65,46,401,1.364048790179835,354.2285699371275,354.2285699371275,0.9998303153108925,0.12927148891191312,0.9984715306802833,0.1290958069890712,0.998304707206369,0.12907423781025343,0.9959494822412042,0.12876972270073236,0.9800422988789517,0.12671302843357185
358,45,47,248,46.89944579174614,-0.0,-0.0,0.9999762709159559,-0.0,0.9996539560260288,-0.0,0.999605900265764,-0.0,0.9988485025882705,-0.0,0.9930388418906201,-0.0
359,125,11,258,89.30080213314925,851.1941282773088,851.1941282773088,0.9999773455235815,0.3106788183958008,0.9996873327812911,0.3105887155384732,0.9996446822638344,0.31057546462591334,0.9989907490168254,0.3103722968147624,0.9935730350012397,0.30868908969381786
360,79,71,163,88.17958196459325,565.5364403441052,565.5364403441052,0.999833708086995,0.20638647461576173,0.9984330315562795,0.2060973458447339,0.9982655089477561,0.20606276569374285,0.9959871446440206,0.20559246390982117,0.9820564817686656,0.202716885324452
361,131,42,375,115.76916117273254,-587.3195996277577,0.0,0.9997687332009105,0.0,0.9981448143060575,0.0,0.9979524525966996,0.0,0.9953700432219379,0.0,0.9800762956253525,0.0
362,92,97,327,66.51131985760316,-539.2637141675264,0.0,0.9999294602679408,0.0,0.9993066510251503,0.0,0.9992273858096455,0.0,0.9981084614503921,0.0,0.9906463075493475,0.0
363,32,36,85,59.361756380619234,34.13019473093503,34.13019473093503,0.9999872076999188,0.012457361716443403,0.9998321714913284,0.012455430349607223,0.9998111494186769,0.01245516846669409,0.9995045793496669,0.012451349363597883,0.9975203873070954,0.012426631249407146
364,104,53,586,79.61318026509578,71.03612763411415,71.03612763411415,0.9999014601698818,0.025925631627350162,0.9988408294069209,0.025898131395028785,0.9986926983583981,0.025894290625563438,0.9963890600994387,0.025834561462957446,0.9811945307650217,0.025440594871281377
365,72,82,101,5.075453657653718,26.10067583509413,26.10067583509413,0.9999661729177575,0.009526424417765914,0.9995218406591025,0.009522191376896043,0.9994582416458113,0.00952158548520733,0.998508406442937,0.009512536645841984,0.9922270683917068,0.009452695929417665
366,123,50,104,21.56550717757377,123.97494206092745,123.97494206092745,0.9999367272754311,0.045247990707426224,0.9988978106683073,0.0452009788438726,0.9987450609966599,0.0451940667908049,0.9962513433492308,0.04508122393799234,0.9820893989842517,0.044440383863269144
367,137,91,132,70.93934392069629,526.3614198536033,526.3614198536033,0.9998336717435256,0.1920899629428727,0.9983675333327191,0.1918082856189736,0.998171237307817,0.19177057285012525,0.9951901094712297,0.19119783285162184,0.9752281434220257,0.18736270164227595
368,105,43,194,34.09815833805166,-500.5539662727381,0.0,0.9989358733734127,0.0,0.9930909923500032,0.0,0.9924510350422303,0.0,0.9840855402910165,0.0,0.9395984031495548,0.0
369,25,47,183,60.94762703488828,28.052506662023987,28.052506662023987,0.9997528970463802,0.010236634803741547,0.9978816975079238,0.010217475283047284,0.9976640255733937,0.010215246504208644,0.9947433462162596,0.010185341186558514,0.9778214127540258,0.010012074718876485
370,76,87,201,24.56685148581389,-916.2901851612442,0.0,0.9997391372592479,0.0,0.9976486279866313,0.0,0.9974115730049249,0.0,0.9942439441701606,0.0,0.9762541812778077,0.0
371,71,52,168,63.57044754405039,-312.16141392840103,0.0,0.9990581719637226,0.0,0.9935238481802673,0.0,0.9928796660479567,0.0,0.9840207450724308,0.0,0.9292168914837338,0.0
372,41,47,511,23.019765386103327,-2060.779850231331,0.0,0.9999418629422192,0.0,0.99933117305713,0.0,0.9992496685584156,0.0,0.9980746009547264,0.0,0.990202861389882,0.0
373,56,31,224,72.49276293077193,97.99396142285012,97.99396142285012,0.9999960664879919,0.03576765522628554,0.9999380237812041,0.03576557916659455,0.9999293096891866,0.035765267482729644,0.999790948831286,0.035760318619801036,0.9986716533203746,0.03572028388639332
374,144,85,210,29.34465128833691,248.4143769713733,248.4143769713733,0.9997055243267526,0.09064454711787166,0.9968513282952552,0.0903857536028164,0.9964567844662134,0.09034997982160642,0.9913450997257847,0.08988649698888172,0.9610326092040217,0.08713802565557546
375,54,51,186,35.633624169268415,2031.3296356035844,2031.3296356035844,0.9999162961311195,0.7413732559907512,0.9988390653356513,0.740574559034436,0.9986881943003393,0.7404626979205442,0.9963631336855364,0.7387388158665744,0.9777426874856817,0.7249329594357912
376,90,19,298,101.83759736749631,630.0098514309493,630.0098514309493,0.9999689044197818,0.22994644523181273,0.9995922413580087,0.22985983020636339,0.9995381715857895,0.22984739666781903,0.9987125242591147,0.2296575360962103,0.9926684057181936,0.2282676693044515
377,63,88,293,118.34819019176568,561.9361383189761,561.9361383189761,0.9998714634233956,0.2050803267745925,0.9988095947251968,0.20486253040017377,0.9986795682996084,0.20483586111034555,0.996912903715568,0.20447350638431347,0.9868573977966856,0.2024110548441248
378,128,32,202,20.706737953068284,-42.54557052029537,0.0,0.9999634101095649,0.0,0.9995560584952892,0.0,0.9994995898311402,0.0,0.9986469450221342,0.0,0.9917433420241558,0.0
379,144,80,6,11.77518748347224,1385.5340744982127,1385.5340744982127,228.32930849098824,115.47068354912058,43.21674925237675,21.855571717547797,4.866246915864159,2.4609580846508448,6.0818661352540815,3.0757209599299187,7.750840298145245,3.9197544687620542
380,111,30,238,117.62997095721008,10.274400448038216,10.274400448038216,0.9999429847728261,0.0037499423475283473,0.9994600241062588,0.003748131169607875,0.9993996538224185,0.003747904771615837,0.9985370107038727,0.003744669725207893,0.9922999241709132,0.00372127967670382
381,110,90,312,37.49642706585061,-0.0,-0.0,0.9996992970095316,-0.0,0.9968483242119279,-0.0,0.9964930854689176,-0.0,0.9916064661685676,-0.0,0.9636287662635468,-0.0
382,30,34,199,34.2460207069184,3169.9672901194667,3169.9672901194667,0.9999594640842815,1.1569911592962858,0.999544240568672,1.1565107298849475,0.9994891139008066,1.156446946232057,0.9986897767722575,1.1555220827508403,0.993487980527207,1.1495034065103036
383,29,50,247,127.06670580705126,679.2327160662716,679.2327160662716,0.9999045161313554,0.24789626900907352,0.9990616834156594,0.2476873139716183,0.9989507757989585,0.247659817761789,0.9973382541871516,0.24726004149834133,0.9855621936874891,0.2443405212697639
384,42,29,546,57.20182203842319,544.6564111188256,544.6564111188256,0.9999315601250097,0.19878598423927968,0.9992504939131148,0.19865058855555234,0.9991628113989368,0.19863315730767844,0.9979158206522816,0.1983852560584368,0.9902738696034409,0.19686603932268115
385,129,23,489,42.85649643061818,78.96879204518133,78.96879204518133,0.9998348138949875,0.028818847836772132,0.9986936091730004,0.02878595419796651,0.9985530876485487,0.028781903860476066,0.9965648379821274,0.028724595329304915,0.9843522972467288,0.028372585829072802
386,79,59,255,42.68927476008175,-0.0,-0.0,0.9998800350908887,-0.0,0.9988706784183093,-0.0,0.9987413831280878,-0.0,0.9968361234058679,-0.0,0.9832260429797897,-0.0
387,65,34,171,56.64983547967172,-0.0,-0.0,0.9999725118345903,-0.0,0.9996493224626642,-0.0,0.999604431963281,-0.0,0.9989398661247827,-0.0,0.9943943805970513,-0.0
388,51,41,233,153.90928111575508,349.04543109924896,349.04543109924896,0.9999808898499122,0.12739914768786573,0.9997402179379665,0.12736848570545634,0.9997071593342901,0.12736427398703765,0.9992192108455644,0.12730210857746813,0.9960093590212107,0.12689316837593248
389,73,15,152,36.525754738867896,26.16640683270064,26.16640683270064,0.9999633103916531,0.009550388081080968,0.9993493957251491,0.009544524742643596,0.999249422945971,0.009543569928773156,0.9975821994562647,0.009527646713212021,0.9852790457851641,0.009410142509848637
390,116,103,355,33.91613541615349,372.4728863937139,372.4728863937139,0.9999371049238197,0.13594405278434943,0.9993374225286036,0.13586252440142646,0.9992609619253571,0.13585212938334734,0.9981898243850734,0.13570650544600307,0.9917007478360359,0.1348242985946319
391,114,22,249,32.60723967090217,-0.0,-0.0,0.9999071294582355,-0.0,0.9990849822782026,-0.0,0.9989811814949435,-0.0,0.9975246309569151,-0.0,0.9885474257142036,-0.0
392,127,88,274,71.69930978186346,-0.0,-0.0,0.9995365976456618,-0.0,0.9959551738971926,-0.0,0.9954840315100809,-0.0,0.9884294037831731,-0.0,0.9440314972984887,-0.0
393,39,28,242,113.00996035398158,-1802.055735528272,0.0,0.9999690700346923,0.0,0.9996183227619028,0.0,0.9995701030387909,0.0,0.9988567322052916,0.0,0.9940946507905768,0.0
394,64,45,215,81.97357815670762,634.2045774157474,634.2045774157474,0.9997338679396859,0.2314230652643882,0.9980290156789472,0.23102841810012217,0.9978280425251397,0.23098189589578214,0.9950919119162384,0.23034852360263314,0.9791041042052245,0.22664759119852687
395,45,48,283,24.25989750717125,-0.0,-0.0,0.9999241293925062,-0.0,0.9991375237602768,-0.0,0.999032880381589,-0.0,0.9974980018875095,-0.0,0.9873855429740167,-0.0
396,125,12,258,13.9725454549168,10.242023109665467,10.242023109665467,0.9999292907291032,0.003738074099842789,0.9992651291572969,0.0037355912391118374,0.9991810014836174,0.003735276741395872,0.9980070418566227,0.0037308880830011063,0.9897177543429755,0.003699899920889842
397,79,70,163,5.316680384955226,-340.60806213253807,0.0,0.9999235843224377,0.0,0.9991532744132005,0.0,0.999051539861115,0.0,0.9975970806312311,0.0,0.9884373479791622,0.0
398,131,43,375,35.998531538573154,746.2139929337396,746.2139929337396,0.9998885019580467,0.272337738910147,0.9989009802409133,0.27206876948901443,0.9987765534710461,0.27203487960519324,0.9970677253578983,0.27156944932610766,0.9868051730042577,0.2687742573642396
399,92,97,327,66.51131985760316,1779.9764837086568,1779.9764837086568,0.9999294602679408,0.6496455874952148,0.9993066510251503,0.6492409536760235,0.9992273858096455,0.6491894557458789,0.9981084614503921,0.6484625001938991,0.9906463075493475,0.6436144028553881
400,33,36,351,10.572424409748605,268.9638910959353,268.9638910959353,0.9999603255888144,0.09816792534085295,0.9995758277506273,0.0981301784881959,0.9995275376194365,0.0981254377581168,0.9988560609182651,0.09805951766810735,0.9948527087129418,0.09766650129500884
401,104,53,586,79.61318026509578,-15.834696279251068,0.0,0.9999014601698818,0.0,0.9988408294069209,0.0,0.9986926983583981,0.0,0.9963890600994387,0.0,0.9811945307650217,0.0
402,72,82,101,5.075453657653718,33.107836253837654,33.107836253837654,0.9999661729177575,0.012083951454003306,0.9995218406591025,0.012078581982926731,0.9994582416458113,0.012077813429539681,0.998508406442937,0.012066335278786495,0.9922270683917068,0.01199042932703237
403,123,50,104,21.56550717757377,1055.8145863013312,1055.8145863013312,0.9999367272754311,0.38534794044307297,0.9988978106683073,0.3849475707357435,0.9987450609966599,0.38488870523979046,0.9962513433492308,0.383927695474601,0.9820893989842517,0.37847007406231054
404,136,91,132,105.49911147727896,468.2539506931802,468.2539506931802,0.9992400621334196,0.1707828089764785,0.994419285279143,0.1699588770267683,0.9938559164212246,0.16986259013867075,0.9861625104790477,0.16854768941842135,0.944920829866636,0.16149896276222567
405,105,43,194,34.09815833805166,-1406.944166227356,0.0,0.9989358733734127,0.0,0.9930909923500032,0.0,0.9924510350422303,0.0,0.9840855402910165,0.0,0.9395984031495548,0.0
406,26,47,183,46.79821879206002,0.9317090827404548,0.9317090827404548,0.9999030178381022,0.00034004083410646305,0.9990178970975734,0.0003397398277193185,0.9989046166137042,0.00033970130399298143,0.9973132022641744,0.00033916010564357237,0.9873367394181071,0.00033576737186130656
407,76,87,201,24.56685148581389,1069.3180213329315,1069.3180213329315,0.9997391372592479,0.39019926277765016,0.9976486279866313,0.3893833347554252,0.9974115730049249,0.38929081194057047,0.9942439441701606,0.38805448299233436,0.9762541812778077,0.381033059146325
408,71,51,168,17.6269234424113,-754.5868110015675,0.0,0.999554474809621,0.0,0.9958635941348706,0.0,0.9954081010683454,0.0,0.989061852768257,0.0,0.9514508265213463,0.0
409,41,47,511,23.019765386103327,2254.8242927623373,2254.8242927623373,0.9999418629422192,0.8229630194279324,0.99933117305713,0.8224604150162237,0.9992496685584156,0.8223933359280837,0.9980746009547264,0.8214262425209545,0.990202861389882,0.8149477153180094
410,56,32,224,125.6119178852052,358.2712491265628,358.2712491265628,0.9999990407927836,0.13076888049662128,0.9999832552308668,0.13076681623438133,0.9999808311299253,0.13076649923711095,0.9999414984450606,0.13076135574101058,0.9996062048970517,0.1307175097370423
411,145,85,210,168.92530696675414,86.47334959416199,86.47334959416199,0.9993939965190051,0.03154364545180254,0.995515011789982,0.03142121393887426,0.9950395923212835,0.03140620838229323,0.9885362007157771,0.031200943311907727,0.9522139696350633,0.030054512991914622
412,54,50,156,47.88995034411733,-66.38678494394951,0.0,0.9999867918967075,0.0,0.9997921410281111,0.0,0.9997624228586938,0.0,0.9992916618307762,0.0,0.9952954002723552,0.0
413,90,20,298,131.63136760448546,531.2844332854598,531.2844332854598,0.9999636049146423,0.19391176045725383,0.9995411352453971,0.1938298356382899,0.9994831234167798,0.19381858605304578,0.9986182254985684,0.19365086607092652,0.9924869818358218,0.19246190254606202
414,63,89,293,31.17183299300066,139.08735576294978,139.08735576294978,0.9999300758023172,0.05076333501978443,0.9992007594729035,0.05072630990166733,0.9991029967761851,0.05072134679410007,0.9976902177454342,0.050649624403722525,0.9889499110131408,0.050205906258260116
415,128,33,202,107.5997483057456,841.0419263105927,841.0419263105927,0.9999601272574645,0.3069680629567772,0.9995780969142476,0.3068507871662218,0.9995280921003196,0.30683543667328556,0.9988092458944353,0.3066147650471185,0.9936766806119284,0.3050391686009967
416,112,30,238,99.35156532874991,346.0455878321044,346.0455878321044,0.9999548371546082,0.12630093519148378,0.9995044835294394,0.12624405253847562,0.9994462779486136,0.12623670078715793,0.9986056805486778,0.12613052775435024,0.9925261865749729,0.12536264730031407
417,110,89,312,55.7412916222717,-0.0,-0.0,0.9995110402643923,-0.0,0.9963375824460153,-0.0,0.9959799582532991,-0.0,0.991286134803162,-0.0,0.9665252035144138,-0.0
418,30,33,199,31.0015650542904,-844.2013246401257,0.0,0.9999260496255045,0.0,0.999223315459541,0.0,0.999133297013509,0.0,0.9978585000148968,0.0,0.9897672631100012,0.0
419,30,50,247,107.38621148332214,708.4402837832606,708.4402837832606,0.9998867511089771,0.2585514196029697,0.998884967258943,0.25829237763019186,0.9987564576334155,0.2582591475208061,0.9969254544636582,0.2577856854329114,0.9841454346960948,0.25448101892963715
420,42,29,546,57.20182203842319,185.08571963242545,185.08571963242545,0.9999315601250097,0.06755166412195263,0.9992504939131148,0.06750565381702238,0.9991628113989368,0.06749973031187131,0.9979158206522816,0.06741548824627362,0.9902738696034409,0.06689922640288992
421,129,23,489,42.85649643061818,39.84521637000568,39.84521637000568,0.9998348138949875,0.0145411015902772,0.9986936091730004,0.014524504474866634,0.9985530876485487,0.01452246079951719,0.9965648379821274,0.014493544682590195,0.9843522972467288,0.014315931547859439
422,79,60,255,135.20464437949542,-0.0,-0.0,0.9998771876343897,-0.0,0.9988152606258125,-0.0,0.9986756380742096,-0.0,0.9965482670767211,-0.0,0.9828591547241885,-0.0
423,65,35,171,78.47529792545768,-0.0,-0.0,0.9999675561128877,-0.0,0.9996095974168011,-0.0,0.9995622949285853,-0.0,0.9988854392535382,-0.0,0.9944947132189867,-0.0
424,52,41,233,116.0633452113903,16.87725366647175,16.87725366647175,0.9999862582526037,0.006160112936383018,0.9998074256241691,0.006159011292056634,0.9997813194684626,0.006158850472979213,0.9993758251606576,0.0061563525479222175,0.9962832793333064,0.006137301854574978
425,73,15,152,36.525754738867896,443.9853997126896,443.9853997126896,0.9999633103916531,0.16204872517272575,0.9993493957251491,0.16194923743348777,0.999249422945971,0.1619330363776596,0.9975821994562647,0.16166285502372663,0.9852790457851641,0.15966907150458418
