site_no,vpuid,nested_usable_gauges,basin_huc12s,drainage_km2
10312274,1605,11,9,2211.1
10312277,1605,11,9,2211.1
12481500,1703,11,21,2227.6
06170500,1005,11,23,2243.2
06171000,1005,11,23,2243.2
11268500,1804,11,29,2435.2
14378200,1710,11,35,2562.1
07211000,1108,11,27,2607.3
13151500,1704,11,25,2709.6
07351755,1114,11,37,2900.1
11136800,1806,11,37,2907.8
11137000,1806,11,37,2907.8
06120500,1004,11,34,3185.2
06108000,1003,11,37,3255.2
06167000,1005,11,34,3322.5
06077200,1003,11,45,3344.7
06085500,1003,11,44,3350.8
06756500,1019,11,31,3472.1
07139000,1103,11,31,3711.7
462107111312301,1003,11,56,3801.9
07194500,1111,11,44,3840.8
06014000,1002,11,43,3886.8
13012490,1704,11,38,3914.6
13012500,1704,11,38,3914.6
06345780,1013,11,49,4007.0
06331650,1011,11,46,4009.9
06469005,1016,11,39,4085.8
06469015,1016,11,39,4085.8
08221500,1301,11,62,4160.1
11349000,1802,11,46,4216.6
415954121312100,1801,11,47,4312.4
06928500,1029,11,40,4508.2
06426000,1012,11,33,4528.1
06426500,1012,11,33,4528.1
07064000,1101,11,46,4581.5
07076634,1101,11,48,4663.1
06113000,1004,11,46,4715.8
12415075,1701,11,52,4777.6
12415135,1701,11,52,4777.6
12415140,1701,11,52,4777.6
12415250,1701,11,52,4777.6
07182260,1107,11,40,4827.3
06467500,1017,11,56,5204.2
06025000,1002,11,64,5228.9
06767970,1020,11,47,5368.2
06767998,1020,11,47,5368.2
06767999,1020,11,47,5368.2
06768000,1020,11,47,5368.2
08287000,1302,11,57,5452.1
08350500,1302,11,62,6092.6
09431000,1504,11,58,6403.1
08053090,1203,11,70,6448.7
09415639,1501,11,68,6474.0
094156395,1501,11,68,6474.0
09415640,1501,11,68,6474.0
09415645,1501,11,68,6474.0
07305000,1112,11,100,11164.8
09425500,1503,11,138,11505.8
06779500,1021,11,113,12925.7
06862850,1026,11,135,15160.5
06863000,1026,11,135,15160.5
07299512,1112,11,141,17092.8
07299514,1112,11,141,17092.8
07156900,1104,11,177,17654.1
08123900,1208,11,272,30289.2
16301050,2006,10,1,45.6
16302000,2006,10,1,45.6
16303000,2006,10,1,45.6
16303003,2006,10,1,45.6
16304200,2006,10,1,45.6
16306000,2006,10,1,45.6
213323157535501,2006,10,1,45.6
213340157535501,2006,10,1,45.6
213358157533701,2006,10,1,45.6
213407157533801,2006,10,1,45.6
213425157531701,2006,10,1,45.6
16308000,2006,10,1,65.6
16308990,2006,10,1,65.6
16309000,2006,10,1,65.6
16310000,2006,10,1,65.6
214052157572002,2006,10,1,65.6
214103157573101,2006,10,1,65.6
214129157580701,2006,10,1,65.6
214130157571801,2006,10,1,65.6
214130157572601,2006,10,1,65.6
214137157571501,2006,10,1,65.6
214150157580501,2006,10,1,65.6
14211500,1709,10,2,135.5
14211542,1709,10,2,135.5
14211546,1709,10,2,135.5
14211550,1709,10,2,135.5
12203000,1711,10,2,170.4
12203500,1711,10,2,170.4
14178470,1709,10,3,201.1
14178480,1709,10,3,201.1
14178490,1709,10,3,201.1
14178500,1709,10,3,201.1
14178610,1709,10,3,201.1
14178620,1709,10,3,201.1
14178625,1709,10,3,201.1
444649121594701,1709,10,3,201.1
08330565,1302,10,3,341.2
08330567,1302,10,3,341.2
08330569,1302,10,3,341.2
08330580,1302,10,3,341.2
08330600,1302,10,3,341.2
08330775,1302,10,3,341.2
08330800,1302,10,3,341.2
11183500,1805,10,4,373.7
11183600,1805,10,4,373.7
11183670,1805,10,4,373.7
11185000,1805,10,4,373.7
11185100,1805,10,4,373.7
06301850,1009,10,4,420.5
06302000,1009,10,4,420.5
06302200,1009,10,4,420.5
10344299,1605,10,7,446.5
10344400,1605,10,7,446.5
10344401,1605,10,7,446.5
10344500,1605,10,7,446.5
10344501,1605,10,7,446.5
09311500,1406,10,6,451.3
09311700,1406,10,6,451.3
11172945,1805,10,5,519.7
11172955,1805,10,5,519.7
11173000,1805,10,5,519.7
11173510,1805,10,5,519.7
11173575,1805,10,5,519.7
11174160,1805,10,5,519.7
10257499,1810,10,7,523.1
10257500,1810,10,7,523.1
10257501,1810,10,7,523.1
06406000,1012,10,6,528.6
11461000,1801,10,6,533.4
11462000,1801,10,6,533.4
09406700,1501,10,5,556.8
09406900,1501,10,5,556.8
09407000,1501,10,5,556.8
09407150,1501,10,5,556.8
09407200,1501,10,5,556.8
09407201,1501,10,5,556.8
09407600,1501,10,5,556.8
10134500,1602,10,6,615.7
10135500,1602,10,6,615.7
07081200,1102,10,6,622.7
07081800,1102,10,6,622.7
07083700,1102,10,6,622.7
07083710,1102,10,6,622.7
09277000,1406,10,10,672.5
09306255,1405,10,8,679.2
11390010,1802,10,9,701.3
10371500,1712,10,10,711.8
10373000,1712,10,10,712.0
10375000,1712,10,10,712.0
06732300,1019,10,11,714.4
06733000,1019,10,11,714.4
06735500,1019,10,11,714.4
07220600,1108,10,8,759.3
09342600,1408,10,15,898.2
06411500,1012,10,11,953.3
06411900,1012,10,11,953.3
06412000,1012,10,11,953.3
06412200,1012,10,11,953.3
06412220,1012,10,11,953.3
06412250,1012,10,11,953.3
06748000,1019,10,15,962.6
09097900,1401,10,15,1001.2
09359500,1408,10,12,1012.9
11147500,1806,10,14,1050.9
13200000,1705,10,18,1098.5
09293500,1406,10,14,1102.0
09293600,1406,10,14,1102.0
11109800,1807,10,13,1133.8
11109801,1807,10,13,1133.8
11110000,1807,10,13,1133.8
06756100,1019,10,11,1192.2
06619000,1018,10,16,1219.5
12086500,1711,10,17,1263.3
12088400,1711,10,17,1263.3
12088500,1711,10,17,1263.3
11023100,1807,10,15,1279.9
324622117121200,1807,10,15,1279.9
10125500,1601,10,15,1333.5
13303300,1706,10,13,1355.8
13304185,1706,10,13,1355.8
13304200,1706,10,13,1355.8
10386000,1712,10,15,1372.9
10386500,1712,10,15,1372.9
06213500,1007,10,14,1457.5
06214000,1007,10,14,1457.5
07048600,1101,10,18,1490.4
08078080,1204,10,4,1602.5
08079000,1204,10,4,1602.5
08079005,1204,10,4,1602.5
08079010,1204,10,4,1602.5
08079120,1204,10,4,1602.5
13073500,1704,10,19,1698.3
11369000,1802,10,22,1701.9
14378000,1710,10,24,1765.4
09489499,1506,10,24,1780.0
09489500,1506,10,24,1780.0
14210000,1709,10,25,1780.4
11473900,1801,10,27,1949.8
11473980,1801,10,27,1949.8
11268200,1804,10,24,1951.9
13151000,1704,10,20,2019.8
11520000,1801,10,25,2107.0
13099500,1704,10,27,2270.3
13100000,1704,10,27,2270.3
13100500,1704,10,27,2270.3
13101000,1704,10,27,2270.3
13101500,1704,10,27,2270.3
11375871,1802,10,30,2442.1
11376000,1802,10,30,2442.1
06890500,1027,10,34,2463.2
14327055,1710,10,31,2468.0
06045000,1002,10,30,2485.2
06045200,1002,10,30,2485.2
07125000,1102,10,33,2511.4
07177500,1107,10,28,2579.6
07177600,1107,10,28,2579.6
07177650,1107,10,28,2579.6
07177700,1107,10,28,2579.6
06076690,1003,10,34,2697.4
06077100,1003,10,34,2697.4
12494000,1703,10,29,2859.8
12498690,1703,10,29,2859.8
12499000,1703,10,29,2859.8
12176000,1711,10,32,2938.1
06165500,1005,10,32,3130.9
06166000,1005,10,32,3130.9
06166500,1005,10,32,3130.9
06345500,1013,10,40,3300.6
09522850,1503,10,3,3385.3
09522880,1503,10,3,3385.3
09522900,1503,10,3,3385.3
09525500,1503,10,3,3385.3
09526000,1503,10,3,3385.3
09530200,1503,10,3,3385.3
09532600,1503,10,3,3385.3
09534000,1503,10,3,3385.3
09534300,1503,10,3,3385.3
09534500,1503,10,3,3385.3
09534550,1503,10,3,3385.3
06057000,1003,10,50,3418.1
07165600,1111,10,38,3428.0
14113000,1707,10,34,3500.9
09471070,1505,10,44,3516.6
06331600,1011,10,40,3540.1
07138064,1103,10,30,3545.7
06605600,1023,10,40,3555.6
06039500,1002,10,35,3659.5
07174400,1107,10,35,3780.2
07174470,1107,10,35,3780.2
07174500,1107,10,35,3780.2
13079901,1704,10,43,3820.4
07063000,1101,10,38,3827.8
11348500,1802,10,44,4016.2
420036121333700,1801,10,46,4145.9
420037121334100,1801,10,46,4145.9
06917060,1029,10,43,4282.1
07076620,1101,10,45,4323.7
07182250,1107,10,38,4596.3
06466700,1017,10,50,4619.4
06919900,1029,10,46,4910.5
08286500,1302,10,53,4989.2
06905500,1028,10,54,5011.4
07145500,1103,10,44,5501.6
09430815,1504,10,52,5684.0
09430820,1504,10,52,5684.0
09430825,1504,10,52,5684.0
07335300,1114,10,71,6098.8
06639000,1018,10,59,6664.9
14080500,1707,10,84,6778.3
09396500,1502,10,74,6914.6
07340000,1114,10,76,7450.9
07170500,1107,10,71,7465.8
06810000,1024,10,81,7676.3
07312330,1113,10,73,8010.0
06884500,1027,10,92,9286.2
06799000,1022,10,97,9311.3
06446500,1014,10,129,10636.6
06790500,1021,10,104,10984.8
07151000,1106,10,108,11601.2
07159400,1105,10,123,11864.2
06882000,1027,10,128,11883.7
06779000,1021,10,107,12489.9
06459000,1015,10,123,13594.3
06358000,1013,10,200,14064.1
08207000,1211,10,153,14207.8
07156800,1104,10,166,16173.5
16561000,2002,9,1,43.2
16565000,2002,9,1,43.2
16565500,2002,9,1,43.2
16566000,2002,9,1,43.2
16567000,2002,9,1,43.2
16570000,2002,9,1,43.2
16574000,2002,9,1,43.2
16574500,2002,9,1,43.2
16577000,2002,9,1,43.2
16582000,2002,9,1,43.2
16641000,2002,9,1,60.1
16643000,2002,9,1,60.1
16643100,2002,9,1,60.1
16644000,2002,9,1,60.1
16645000,2002,9,1,60.1
16646200,2002,9,1,60.1
204917156364901,2002,9,1,60.1
204918156364902,2002,9,1,60.1
205159156384201,2002,9,1,60.1
205206156383901,2002,9,1,60.1
14206900,1709,9,1,82.0
14206950,1709,9,1,82.0
452348122454701,1709,9,1,82.0
452559122472401,1709,9,1,82.0
452631122463101,1709,9,1,82.0
452712122474101,1709,9,1,82.0
452718122474700,1709,9,1,82.0
452727122474801,1709,9,1,82.0
452738122474100,1709,9,1,82.0
452842122450101,1709,9,1,82.0
16219000,2006,9,1,82.5
16223000,2006,9,1,82.5
16224500,2006,9,1,82.5
16225000,2006,9,1,82.5
16225800,2006,9,1,82.5
16225900,2006,9,1,82.5
16226000,2006,9,1,82.5
16226200,2006,9,1,82.5
16226400,2006,9,1,82.5
16227000,2006,9,1,82.5
10336730,1605,9,1,103.6
10336740,1605,9,1,103.6
10336756,1605,9,1,103.6
10336757,1605,9,1,103.6
10336758,1605,9,1,103.6
103367585,1605,9,1,103.6
10336759,1605,9,1,103.6
103367592,1605,9,1,103.6
10336760,1605,9,1,103.6
10336765,1605,9,1,103.6
10167105,1602,9,2,104.7
10167106,1602,9,2,104.7
10167141,1602,9,2,104.7
10167142,1602,9,2,104.7
10167700,1602,9,2,104.7
10167800,1602,9,2,104.7
10168000,1602,9,2,104.7
09078040,1401,9,1,109.3
09078050,1401,9,1,109.3
09078060,1401,9,1,109.3
09078100,1401,9,1,109.3
09078141,1401,9,1,109.3
09078150,1401,9,1,109.3
09078200,1401,9,1,109.3
09078300,1401,9,1,109.3
09078475,1401,9,1,109.3
09078500,1401,9,1,109.3
09041900,1401,9,1,109.4
09043000,1401,9,1,109.4
09044000,1401,9,1,109.4
09044300,1401,9,1,109.4
09044500,1401,9,1,109.4
09044800,1401,9,1,109.4
09045000,1401,9,1,109.4
09045500,1401,9,1,109.4
09046400,1401,9,1,109.4
392547106023400,1401,9,1,109.4
12109500,1711,9,2,188.3
12110000,1711,9,2,188.3
12110003,1711,9,2,188.3
12110400,1711,9,2,188.3
12110500,1711,9,2,188.3
12112500,1711,9,2,188.3
12112550,1711,9,2,188.3
12112600,1711,9,2,188.3
453030122560101,1709,9,3,196.8
453104122551201,1709,9,3,196.8
09139200,1402,9,3,230.0
09139500,1402,9,3,230.0
09142000,1402,9,3,230.0
09111500,1402,9,3,233.1
385106106571000,1402,9,3,233.1
11023450,1807,9,3,243.7
12148500,1711,9,5,253.2
12148700,1711,9,5,253.2
09306248,1405,9,4,361.5
09306250,1405,9,4,361.5
11167500,1805,9,4,376.0
11167660,1805,9,4,376.0
11167700,1805,9,4,376.0
11167800,1805,9,4,376.0
11169000,1805,9,4,376.0
11169025,1805,9,4,376.0
11389740,1802,9,6,391.2
11389747,1802,9,6,391.2
11389750,1802,9,6,391.2
11389775,1802,9,6,391.2
11389780,1802,9,6,391.2
11389800,1802,9,6,391.2
11390000,1802,9,6,391.2
12485012,1703,9,6,414.2
12504512,1703,9,6,414.2
12508755,1703,9,6,414.2
12508769,1703,9,6,414.2
12508775,1703,9,6,414.2
12508779,1703,9,6,414.2
12508790,1703,9,6,414.2
12508840,1703,9,6,414.2
06728350,1019,9,6,434.5
400118105134600,1019,9,6,434.5
12166185,1711,9,6,445.1
12166240,1711,9,6,445.1
12166300,1711,9,6,445.1
12166400,1711,9,6,445.1
12166495,1711,9,6,445.1
06893100,1030,9,4,475.9
06893150,1030,9,4,475.9
09274000,1406,9,7,490.4
11465000,1801,9,7,564.6
11465050,1801,9,7,564.6
11465200,1801,9,7,564.6
11465240,1801,9,7,564.6
11465350,1801,9,7,564.6
12105500,1711,9,9,572.0
07220000,1108,9,6,574.2
07220100,1108,9,6,574.2
11478000,1801,9,7,574.3
11478400,1801,9,7,574.3
11478500,1801,9,7,574.3
16703000,2001,9,4,577.1
16704000,2001,9,4,577.1
16705000,2001,9,4,577.1
16707000,2001,9,4,577.1
16708000,2001,9,4,577.1
16709000,2001,9,4,577.1
16713000,2001,9,4,577.1
06894000,1030,9,8,581.6
11073440,1807,9,6,599.5
07327500,1113,9,7,625.5
07327550,1113,9,7,625.5
13255060,1705,9,8,632.9
12162000,1711,9,7,656.6
12162500,1711,9,7,656.6
12164500,1711,9,7,656.6
10155100,1602,9,11,723.8
10155200,1602,9,11,723.8
10155300,1602,9,11,723.8
09342500,1408,9,12,727.6
11458000,1805,9,8,732.3
11458200,1805,9,8,732.3
11458300,1805,9,8,732.3
08388000,1306,9,7,749.8
06260400,1008,9,8,773.7
06260500,1008,9,8,773.7
06261000,1008,9,8,773.7
06261500,1008,9,8,773.7
14056500,1707,9,10,775.1
14057000,1707,9,10,775.1
14357500,1710,9,10,795.0
11036700,1807,9,7,805.8
11037650,1807,9,7,805.8
11037700,1807,9,7,805.8
11037701,1807,9,7,805.8
06755800,1019,9,9,865.9
06755840,1019,9,9,865.9
06755860,1019,9,9,865.9
06755880,1019,9,9,865.9
06755950,1019,9,9,865.9
06755960,1019,9,9,865.9
06756000,1019,9,9,865.9
11030500,1807,9,10,892.0
09405490,1501,9,9,926.5
09405499,1501,9,9,926.5
09405500,1501,9,9,926.5
09405501,1501,9,9,926.5
11308600,1804,9,14,936.7
06071300,1003,9,15,1026.6
06795500,1020,9,10,1075.3
413038097241801,1020,9,10,1075.3
07108500,1102,9,15,1231.8
07108800,1102,9,15,1231.8
07108900,1102,9,15,1231.8
07109000,1102,9,15,1231.8
381312104321001,1102,9,15,1231.8
06707000,1019,9,9,1232.5
06879820,1027,9,13,1389.9
06098100,1003,9,14,1433.8
06098120,1003,9,14,1433.8
14231000,1708,9,16,1440.7
11335000,1804,9,17,1469.2
13042500,1704,9,16,1522.5
13043500,1704,9,16,1522.5
13073000,1704,9,18,1542.1
06012500,1002,9,17,1568.9
06013000,1002,9,17,1568.9
11368000,1802,9,21,1614.9
11368500,1802,9,21,1614.9
11401109,1802,9,19,1615.8
11401110,1802,9,19,1615.8
11401112,1802,9,19,1615.8
14145110,1709,9,19,1683.7
14145500,1709,9,19,1683.7
14146700,1709,9,19,1683.7
10150500,1602,9,21,1689.1
06230500,1008,9,16,1711.8
06231000,1008,9,16,1711.8
11519500,1801,9,19,1712.0
13054000,1704,9,24,1718.3
13054200,1704,9,24,1718.3
14209710,1709,9,24,1729.3
11472500,1801,9,22,1835.1
14369500,1710,9,27,1859.1
06119600,1004,9,22,1863.1
12479500,1703,9,18,1915.8
07124410,1102,9,26,2004.9
07124500,1102,9,26,2004.9
093710009,1408,9,31,2077.9
13301900,1706,9,25,2151.6
13301990,1706,9,25,2152.6
13302000,1706,9,25,2152.6
13302005,1706,9,25,2152.6
06195600,1007,9,29,2210.2
13028500,1704,9,23,2307.0
13027500,1704,9,23,2307.0
13028000,1704,9,23,2307.0
06890400,1027,9,31,2368.4
13061000,1704,9,33,2415.2
13066000,1704,9,33,2415.2
13066500,1704,9,33,2415.2
06638090,1018,9,21,2460.8
06316400,1009,9,21,2472.9
06316500,1009,9,21,2472.9
08285500,1302,9,29,2562.3
07165570,1111,9,29,2613.1
12409000,1702,9,26,2633.4
11348000,1802,9,30,2836.6
11348200,1802,9,30,2836.6
07056700,1101,9,31,2877.3
07057000,1101,9,31,2877.3
461411111280601,1003,9,43,3011.5
13238000,1705,9,41,3077.6
12460500,1702,9,38,3077.8
12461000,1702,9,38,3077.8
06660500,1018,9,28,3118.5
09332700,1407,9,37,3125.1
07138063,1103,9,27,3127.5
07138065,1103,9,27,3127.5
07138070,1103,9,27,3127.5
10241000,1603,9,43,3197.2
09471000,1505,9,41,3261.9
09471040,1505,9,41,3261.9
06913500,1029,9,31,3332.5
06605100,1023,9,38,3437.2
06038800,1002,9,32,3473.0
06486000,1023,9,32,3594.6
06466010,1017,9,41,3658.9
09513000,1507,9,46,3721.9
06138580,1005,9,39,3859.0
06139000,1005,9,39,3859.0
06139500,1005,9,39,3859.0
06468500,1016,9,37,3918.1
12361700,1701,9,46,3975.1
09168730,1403,9,52,4072.7
06024580,1002,9,52,4236.6
06677300,1018,9,42,4409.9
06677500,1018,9,42,4409.9
06677100,1018,9,42,4409.9
06905000,1028,9,48,4429.5
08169740,1210,9,44,4539.4
07116500,1102,9,52,4813.8
06187550,1007,9,44,5215.6
09339500,1407,9,47,5243.6
09396100,1502,9,57,5634.8
09457000,1504,9,59,5828.1
09403850,1501,9,70,6119.2
06185000,1006,9,66,6476.7
06185110,1006,9,66,6476.7
14046000,1707,9,92,6606.9
06869500,1026,9,66,7452.4
06446200,1014,9,91,7516.1
06441590,1014,9,98,8420.6
06441592,1014,9,98,8420.6
06441595,1014,9,98,8420.6
06884400,1027,9,89,8826.7
06847500,1025,9,83,9949.1
06881500,1027,9,112,10310.8
07150870,1106,9,103,11136.2
06778000,1021,9,102,11955.1
08131600,1209,9,123,13359.2
08136010,1209,9,123,13359.2
06357800,1013,9,197,13802.5
07156500,1104,9,144,13832.2
06862700,1026,9,130,14522.5
06336000,1011,9,159,16087.9
07299500,1112,9,137,16513.1
07234500,1110,9,246,25113.2
16403600,2005,8,1,42.6
16403900,2005,8,1,42.6
16404000,2005,8,1,42.6
16404200,2005,8,1,42.6
16405000,2005,8,1,42.6
16405100,2005,8,1,42.6
16405500,2005,8,1,42.6
16406000,2005,8,1,42.6
16408000,2005,8,1,42.6
10336650,1605,8,1,77.5
10336655,1605,8,1,77.5
10336658,1605,8,1,77.5
10336660,1605,8,1,77.5
10336670,1605,8,1,77.5
10336672,1605,8,1,77.5
10336674,1605,8,1,77.5
10336675,1605,8,1,77.5
10336676,1605,8,1,77.5
10167125,1602,8,2,95.3
10167127,1602,8,2,95.3
10167147,1602,8,2,95.3
10167148,1602,8,2,95.3
10167149,1602,8,2,95.3
10170250,1602,8,2,95.3
16053000,2007,8,1,99.0
16053400,2007,8,1,99.0
16053600,2007,8,1,99.0
16053800,2007,8,1,99.0
16054000,2007,8,1,99.0
16054200,2007,8,1,99.0
16054500,2007,8,1,99.0
16055000,2007,8,1,99.0
16056800,2007,8,1,99.0
11162940,1805,8,1,99.9
11162950,1805,8,1,99.9
11163000,1805,8,1,99.9
11163200,1805,8,1,99.9
11163500,1805,8,1,99.9
11164000,1805,8,1,99.9
11164500,1805,8,1,99.9
11165000,1805,8,1,99.9
11165500,1805,8,1,99.9
11180810,1805,8,2,120.0
11180825,1805,8,2,120.0
11181000,1805,8,2,120.0
11181004,1805,8,2,120.0
11181006,1805,8,2,120.0
11181008,1805,8,2,120.0
12201950,1711,8,1,147.4
12201960,1711,8,1,147.4
12202000,1711,8,1,147.4
12202050,1711,8,1,147.4
12202300,1711,8,1,147.4
12202310,1711,8,1,147.4
12202400,1711,8,1,147.4
12202420,1711,8,1,147.4
12202450,1711,8,1,147.4
09021500,1401,8,2,150.8
09022000,1401,8,2,150.8
09022100,1401,8,2,150.8
09023500,1401,8,2,150.8
09024000,1401,8,2,150.8
09031900,1401,8,2,150.8
07099230,1102,8,3,205.5
07099235,1102,8,3,205.5
07099238,1102,8,3,205.5
382628104493700,1102,8,3,205.5
382629104493000,1102,8,3,205.5
14162000,1709,8,3,238.4
14162050,1709,8,3,238.4
14162200,1709,8,3,238.4
10349300,1605,8,4,318.1
11046300,1807,8,3,345.6
11046310,1807,8,3,345.6
11046325,1807,8,3,345.6
11046350,1807,8,3,345.6
11046358,1807,8,3,345.6
11046359,1807,8,3,345.6
11046360,1807,8,3,345.6
11046370,1807,8,3,345.6
11046372,1807,8,3,345.6
11428800,1802,8,4,347.6
14203500,1709,8,5,352.5
11160500,1806,8,3,352.5
11161000,1806,8,3,352.5
11161500,1806,8,3,352.5
11046500,1807,8,4,457.7
11046501,1807,8,4,457.7
11046530,1807,8,4,457.7
11046550,1807,8,4,457.7
11047350,1807,8,4,457.7
11176090,1805,8,5,461.3
11176180,1805,8,5,461.3
11176200,1805,8,5,461.3
11176300,1805,8,5,461.3
07254500,1111,8,5,470.5
07255000,1111,8,5,470.5
06893940,1030,8,7,477.7
06893970,1030,8,7,477.7
14158850,1709,8,5,502.3
14158955,1709,8,5,502.3
06170050,1005,8,6,506.4
06170080,1005,8,6,506.4
11313510,1804,8,6,506.6
11314000,1804,8,6,506.6
11314500,1804,8,6,506.6
14354200,1710,8,7,518.6
14313700,1710,8,10,593.8
10210500,1603,8,8,597.4
11426195,1802,8,7,657.2
11426196,1802,8,7,657.2
08386900,1306,8,6,665.7
08387000,1306,8,6,665.7
11482500,1801,8,6,731.4
06323500,1009,8,7,751.2
06062000,1003,8,10,762.8
06297500,1009,8,7,767.6
06298000,1009,8,7,767.6
06299000,1009,8,7,767.6
12191800,1711,8,7,770.3
12192600,1711,8,7,770.3
12193400,1711,8,7,770.3
12193500,1711,8,7,770.3
06889500,1027,8,7,773.8
11029500,1807,8,9,779.7
10137600,1602,8,10,791.4
11312968,1804,8,7,794.8
11313240,1804,8,7,794.8
11313315,1804,8,7,794.8
11313405,1804,8,7,794.8
11313431,1804,8,7,794.8
11313434,1804,8,7,794.8
13329765,1706,8,11,801.5
13329770,1706,8,11,801.5
06071100,1003,8,13,839.0
07206500,1108,8,9,865.3
07207000,1108,8,9,865.3
11070150,1807,8,9,901.2
06320200,1009,8,10,964.8
14377000,1710,8,14,990.1
14377100,1710,8,14,990.1
14226500,1708,8,10,993.4
14228500,1708,8,10,993.4
14230000,1708,8,10,993.4
12039504,1710,8,11,1001.7
12039507,1710,8,11,1001.7
12039509,1710,8,11,1001.7
12039511,1710,8,11,1001.7
12039514,1710,8,11,1001.7
07191288,1107,8,12,1004.7
07191297,1107,8,12,1004.7
10384100,1712,8,12,1096.8
10384500,1712,8,12,1096.8
10385000,1712,8,12,1096.8
10385500,1712,8,12,1096.8
11374000,1802,8,13,1106.5
06706400,1019,8,8,1111.5
06706500,1019,8,8,1111.5
06706600,1019,8,8,1111.5
13136000,1704,8,16,1116.5
13138500,1704,8,16,1116.5
11022480,1807,8,13,1119.9
11022500,1807,8,13,1119.9
11023000,1807,8,13,1119.9
12021800,1710,8,11,1132.8
12023500,1710,8,11,1132.8
09249500,1405,8,15,1187.0
09249750,1405,8,15,1187.0
09172500,1403,8,17,1238.7
09496500,1506,8,16,1243.1
09496600,1506,8,16,1243.1
09496700,1506,8,16,1243.1
